# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-8621
# Selected columns: 7 (all)
# Timestamp: Tue, 29-Apr-2025 09:45:43
Gene ID	Gene Name	14 minute	20 minute	92 minute	102 minute	132 minute	142 minute	162 minute
YJR096W	YJR096W	204.0	230.0	99.0	93.0	108.0	105.0	82.0
YJR097W	JJJ3	60.0	59.0	98.0	103.0	95.0	94.0	95.0
YJR098C	YJR098C	19.0	20.0	25.0	24.0	28.0	27.0	21.0
YJR099W	YUH1	119.0	136.0	91.0	89.0	92.0	85.0	77.0
YJR100C	AIM25	74.0	69.0	74.0	69.0	89.0	81.0	79.0
YJR101W	RSM26	93.0	69.0	123.0	130.0	201.0	196.0	195.0
YJR102C	VPS25	96.0	88.0	68.0	77.0	82.0	75.0	64.0
YJR103W	URA8	124.0	146.0	79.0	75.0	80.0	71.0	56.0
YJR104C	SOD1	1813.0	1717.0	870.0	975.0	1308.0	1441.0	1649.0
YJR105W	ADO1	404.0	408.0	347.0	395.0	376.0	403.0	453.0
YJR106W	ECM27	35.0	36.0	20.0	21.0	20.0	20.0	19.0
YJR107W	LIH1	58.0	60.0	42.0	41.0	41.0	41.0	39.0
YJR108W	ABM1	35.0	30.0	15.0	11.0	14.0	16.0	13.0
YJR109C	CPA2	427.0	550.0	744.0	600.0	372.0	291.0	226.0
YJR110W	YMR1	52.0	53.0	32.0	28.0	23.0	22.0	19.0
YJR111C	PXP2	109.0	112.0	93.0	91.0	76.0	76.0	68.0
YJR112W-A	YJR112W-A	119.0	118.0	90.0	96.0	101.0	100.0	111.0
YJR112W	NNF1	21.0	22.0	71.0	67.0	48.0	42.0	37.0
YJR113C	RSM7	119.0	112.0	101.0	109.0	156.0	160.0	168.0
YJR114W	YJR114W	4.0	3.0	3.0	2.0	1.0	2.0	2.0
YJR115W	YJR115W	17.0	16.0	10.0	10.0	8.0	6.0	6.0
YJR116W	TDA4	64.0	73.0	38.0	36.0	37.0	40.0	30.0
YJR117W	STE24	224.0	250.0	230.0	238.0	214.0	201.0	185.0
YJR118C	ILM1	67.0	74.0	112.0	95.0	93.0	88.0	100.0
YJR119C	JHD2	17.0	16.0	18.0	19.0	18.0	18.0	18.0
YJR120W	YJR120W	126.0	121.0	166.0	144.0	151.0	141.0	131.0
YJR121W	ATP2	2152.0	1968.0	2782.0	2951.0	2954.0	3044.0	3004.0
YJR122W	IBA57	96.0	80.0	61.0	63.0	91.0	93.0	97.0
YJR123W	RPS5	918.0	782.0	1246.0	1365.0	1398.0	1464.0	2131.0
YJR124C	YJR124C	16.0	15.0	23.0	32.0	29.0	25.0	28.0
YJR125C	ENT3	134.0	135.0	140.0	143.0	157.0	145.0	121.0
YJR126C	VPS70	74.0	79.0	50.0	53.0	61.0	59.0	56.0
YJR127C	RSF2	29.0	32.0	26.0	25.0	23.0	21.0	20.0
YJR128W	YJR128W	16.0	12.0	2.0	5.0	3.0	3.0	3.0
YJR129C	EFM3	15.0	16.0	18.0	19.0	15.0	13.0	18.0
YJR130C	STR2	138.0	172.0	106.0	101.0	92.0	86.0	76.0
YJR131W	MNS1	36.0	36.0	22.0	21.0	20.0	19.0	20.0
YJR132W	NMD5	26.0	24.0	20.0	20.0	19.0	20.0	22.0
YJR133W	XPT1	218.0	175.0	153.0	151.0	186.0	203.0	203.0
YJR134C	SGM1	36.0	33.0	38.0	38.0	44.0	36.0	39.0
YJR135C	MCM22	30.0	31.0	31.0	28.0	29.0	23.0	24.0
YJR135W-A	TIM8	373.0	318.0	302.0	266.0	302.0	334.0	330.0
YJR136C	TTI2	35.0	40.0	26.0	25.0	26.0	25.0	26.0
YJR137C	MET5	193.0	211.0	249.0	152.0	205.0	193.0	268.0
YJR138W	IML1	14.0	11.0	12.0	11.0	10.0	10.0	10.0
YJR139C	HOM6	540.0	639.0	516.0	506.0	463.0	488.0	418.0
YJR140C	HIR3	10.0	9.0	10.0	10.0	9.0	9.0	7.0
YJR141W	IPA1	42.0	46.0	36.0	35.0	29.0	31.0	23.0
YJR142W	YJR142W	62.0	68.0	47.0	46.0	56.0	45.0	47.0
YJR143C	PMT4	36.0	33.0	75.0	60.0	47.0	53.0	62.0
YJR144W	MGM101	100.0	105.0	153.0	141.0	136.0	146.0	147.0
YJR145C	RPS4A	295.0	240.0	427.0	511.0	475.0	530.0	811.0
YJR146W	YJR146W	165.0	168.0	56.0	52.0	56.0	53.0	42.0
YJR147W	HMS2	82.0	93.0	46.0	52.0	43.0	42.0	45.0
YJR148W	BAT2	2421.0	2810.0	720.0	712.0	634.0	547.0	355.0
YJR149W	YJR149W	134.0	191.0	39.0	35.0	36.0	32.0	25.0
YJR150C	DAN1	5.0	4.0	2.0	3.0	3.0	3.0	2.0
YJR151C	DAN4	19.0	19.0	9.0	9.0	12.0	12.0	10.0
YJR151W-A	YJR151W-A	36.0	23.0	19.0	10.0	10.0	4.0	11.0
YJR152W	DAL5	68.0	124.0	148.0	216.0	229.0	130.0	45.0
YJR153W	PGU1	32.0	31.0	15.0	15.0	21.0	18.0	17.0
YJR154W	YJR154W	131.0	156.0	22.0	21.0	20.0	21.0	29.0
YJR155W	AAD10	173.0	193.0	28.0	29.0	34.0	33.0	37.0
YJR156C	THI11	23.0	26.0	12.0	12.0	14.0	13.0	7.0
YJR157W	YJR157W	2.0	5.0	0.7	1.0	0.8	1.0	1.0
YJR158W	HXT16	0.6	0.3	0.2	0.1		0.2	
YJR159W	SOR1	11.0	8.0	2.0	2.0	2.0	2.0	1.0
YJR160C	MPH3	9.0	11.0	9.0	9.0	5.0	4.0	3.0
YJR161C	COS5	24.0	20.0	10.0	11.0	8.0	12.0	8.0
YJR162C	YJR162C	2.0	1.0	0.6	0.6	1.0	0.6	0.7
YKL001C	MET14	665.0	569.0	666.0	392.0	676.0	593.0	917.0
YKL002W	DID4	214.0	218.0	143.0	161.0	179.0	182.0	165.0
YKL003C	MRP17	212.0	165.0	166.0	164.0	220.0	229.0	257.0
YKL004W	AUR1	95.0	93.0	116.0	109.0	78.0	75.0	81.0
YKL005C	BYE1	61.0	62.0	36.0	38.0	42.0	40.0	40.0
YKL006C-A	SFT1	96.0	97.0	121.0	110.0	113.0	112.0	119.0
YKL006W	RPL14A	191.0	161.0	351.0	404.0	390.0	441.0	621.0
YKL007W	CAP1	159.0	162.0	164.0	159.0	177.0	180.0	173.0
YKL008C	LAC1	52.0	61.0	72.0	64.0	42.0	42.0	35.0
YKL009W	MRT4	61.0	47.0	113.0	129.0	87.0	107.0	134.0
YKL010C	UFD4	45.0	45.0	38.0	38.0	39.0	37.0	33.0
YKL011C	CCE1	38.0	36.0	37.0	30.0	31.0	28.0	25.0
YKL012W	PRP40	52.0	50.0	42.0	41.0	42.0	41.0	38.0
YKL013C	ARC19	358.0	387.0	286.0	293.0	295.0	272.0	266.0
YKL014C	URB1	10.0	8.0	9.0	11.0	8.0	9.0	11.0
YKL015W	PUT3	104.0	106.0	62.0	58.0	54.0	48.0	46.0
YKL016C	ATP7	1044.0	962.0	1638.0	1619.0	1712.0	1788.0	1755.0
YKL017C	HCS1	21.0	22.0	27.0	27.0	25.0	22.0	24.0
YKL018C-A	YKL018C-A	121.0	128.0	106.0	139.0	166.0	148.0	144.0
YKL018W	SWD2	53.0	49.0	38.0	37.0	36.0	39.0	39.0
YKL019W	RAM2	173.0	184.0	87.0	95.0	99.0	107.0	91.0
YKL020C	SPT23	71.0	69.0	53.0	56.0	63.0	58.0	58.0
YKL021C	MAK11	78.0	79.0	57.0	60.0	54.0	54.0	57.0
YKL022C	CDC16	45.0	52.0	45.0	43.0	41.0	38.0	37.0
YKL023C-A	YKL023C-A	80.0	85.0	117.0	112.0	113.0	102.0	117.0
YKL023W	YKL023W	117.0	118.0	73.0	75.0	71.0	62.0	61.0
YKL024C	URA6	88.0	87.0	92.0	81.0	75.0	74.0	67.0
YKL025C	PAN3	58.0	64.0	59.0	62.0	55.0	51.0	51.0
YKL026C	GPX1	298.0	237.0	63.0	67.0	84.0	79.0	54.0
YKL027W	TCD2	65.0	58.0	48.0	55.0	46.0	51.0	49.0
YKL028W	TFA1	115.0	115.0	89.0	89.0	101.0	97.0	94.0
YKL029C	MAE1	70.0	79.0	171.0	207.0	229.0	225.0	195.0
YKL031W	YKL031W	26.0	17.0	86.0	87.0	145.0	131.0	58.0
YKL032C	IXR1	119.0	110.0	205.0	222.0	252.0	223.0	143.0
YKL033W-A	YKL033W-A	240.0	289.0	182.0	171.0	147.0	153.0	122.0
YKL033W	TTI1	20.0	21.0	19.0	18.0	21.0	20.0	19.0
YKL034W	TUL1	76.0	81.0	36.0	38.0	43.0	39.0	32.0
YKL035W	UGP1	143.0	154.0	278.0	251.0	182.0	150.0	111.0
YKL036C	YKL036C	2.0	1.0		0.6	0.7		0.4
YKL037W	AIM26	13.0	16.0	11.0	13.0	12.0	11.0	7.0
YKL038W	RGT1	33.0	34.0	23.0	23.0	25.0	23.0	21.0
YKL039W	PTM1	124.0	111.0	116.0	134.0	155.0	159.0	163.0
YKL040C	NFU1	200.0	200.0	155.0	161.0	143.0	143.0	135.0
YKL041W	VPS24	96.0	108.0	102.0	112.0	111.0	106.0	109.0
YKL042W	SPC42	21.0	21.0	51.0	43.0	28.0	25.0	39.0
YKL043W	PHD1	73.0	80.0	227.0	205.0	192.0	189.0	194.0
YKL044W	MMO1	44.0	53.0	128.0	127.0	111.0	96.0	113.0
YKL045W	PRI2	41.0	42.0	35.0	27.0	20.0	24.0	50.0
YKL046C	DCW1	142.0	136.0	126.0	128.0	122.0	124.0	119.0
YKL047W	ANR2	42.0	51.0	44.0	46.0	45.0	43.0	39.0
YKL048C	ELM1	21.0	18.0	36.0	31.0	23.0	23.0	21.0
YKL049C	CSE4	61.0	60.0	103.0	88.0	60.0	54.0	53.0
YKL050C	YKL050C	14.0	12.0	6.0	6.0	6.0	6.0	6.0
YKL051W	SFK1	43.0	41.0	31.0	34.0	30.0	30.0	34.0
YKL052C	ASK1	45.0	38.0	44.0	36.0	31.0	26.0	23.0
YKL053C-A	MDM35	238.0	179.0	180.0	204.0	322.0	359.0	330.0
YKL053W	YKL053W	2.0	4.0			0.6	1.0	1.0
YKL054C	DEF1	120.0	124.0	157.0	168.0	179.0	183.0	192.0
YKL055C	OAR1	7.0	6.0	5.0	6.0	4.0	5.0	4.0
YKL056C	TMA19	1072.0	842.0	1294.0	1373.0	1056.0	1116.0	1372.0
YKL057C	NUP120	74.0	67.0	47.0	48.0	43.0	42.0	40.0
YKL058W	TOA2	250.0	247.0	249.0	243.0	226.0	217.0	203.0
YKL059C	MPE1	54.0	60.0	43.0	45.0	52.0	52.0	46.0
YKL060C	FBA1	1954.0	1770.0	2083.0	2153.0	2391.0	2583.0	2356.0
YKL061W	BLI1	165.0	178.0	152.0	141.0	152.0	140.0	146.0
YKL062W	MSN4	45.0	44.0	46.0	47.0	42.0	53.0	74.0
YKL063C	YKL063C	124.0	116.0	141.0	132.0	120.0	125.0	131.0
YKL064W	MNR2	49.0	49.0	47.0	46.0	53.0	48.0	44.0
YKL065C	YET1	580.0	552.0	299.0	306.0	303.0	294.0	268.0
YKL065W-A	YKL065W-A	74.0	80.0	35.0	23.0	20.0	18.0	21.0
YKL066W	YKL066W	51.0	55.0	49.0	37.0	43.0	39.0	48.0
YKL067W	YNK1	516.0	429.0	606.0	554.0	640.0	623.0	800.0
YKL068W-A	YKL068W-A	589.0	666.0	461.0	332.0	469.0	394.0	509.0
YKL068W	NUP100	82.0	85.0	71.0	73.0	67.0	61.0	56.0
YKL069W	YKL069W	88.0	91.0	183.0	137.0	81.0	66.0	60.0
YKL070W	YKL070W	86.0	112.0	55.0	52.0	53.0	47.0	49.0
YKL071W	YKL071W	35.0	40.0	25.0	25.0	24.0	22.0	19.0
YKL072W	STB6	19.0	19.0	10.0	10.0	11.0	11.0	8.0
YKL073W	LHS1	39.0	37.0	28.0	26.0	23.0	25.0	24.0
YKL074C	MUD2	32.0	32.0	26.0	27.0	29.0	30.0	28.0
YKL075C	YKL075C	41.0	42.0	44.0	43.0	44.0	42.0	39.0
YKL076C	PSY1	11.0	11.0	8.0	9.0	8.0	9.0	5.0
YKL077W	YKL077W	160.0	170.0	145.0	150.0	135.0	134.0	117.0
YKL078W	DHR2	8.0	7.0	10.0	10.0	8.0	9.0	9.0
YKL079W	SMY1	27.0	27.0	29.0	30.0	28.0	29.0	29.0
YKL080W	VMA5	135.0	148.0	157.0	174.0	176.0	175.0	163.0
YKL081W	TEF4	271.0	266.0	365.0	414.0	399.0	411.0	462.0
YKL082C	RRP14	15.0	13.0	28.0	34.0	28.0	36.0	37.0
YKL083W	YKL083W	0.3				0.4		
YKL084W	HOT13	100.0	120.0	94.0	99.0	84.0	64.0	47.0
YKL085W	MDH1	349.0	299.0	843.0	943.0	1154.0	1273.0	1388.0
YKL086W	SRX1	18.0	22.0	18.0	19.0	26.0	22.0	26.0
YKL087C	CYT2	148.0	114.0	179.0	197.0	317.0	308.0	323.0
YKL088W	CAB3	46.0	43.0	43.0	46.0	46.0	46.0	47.0
YKL089W	MIF2	21.0	18.0	30.0	25.0	16.0	15.0	17.0
YKL090W	CUE2	30.0	28.0	23.0	22.0	26.0	25.0	24.0
YKL091C	YKL091C	84.0	80.0	69.0	78.0	96.0	83.0	63.0
YKL092C	BUD2	12.0	11.0	15.0	13.0	10.0	9.0	11.0
YKL093W	MBR1	181.0	194.0	122.0	126.0	140.0	131.0	104.0
YKL094W	YJU3	260.0	254.0	281.0	263.0	261.0	246.0	229.0
YKL095W	YJU2	64.0	54.0	41.0	44.0	43.0	39.0	46.0
YKL096C-B	YKL096C-B	15.0	22.0	8.0	3.0	7.0	12.0	7.0
YKL096W-A	CWP2	1567.0	1198.0	7120.0	6448.0	4208.0	3445.0	2319.0
YKL096W	CWP1	727.0	609.0	965.0	758.0	628.0	538.0	557.0
YKL097C	YKL097C	3.0	4.0	3.0	3.0	3.0	3.0	3.0
YKL098W	MTC2	59.0	60.0	38.0	37.0	43.0	35.0	34.0
YKL099C	UTP11	36.0	37.0	55.0	50.0	34.0	40.0	55.0
YKL100C	YPF1	185.0	199.0	104.0	105.0	100.0	92.0	83.0
YKL101W	HSL1	12.0	13.0	26.0	21.0	13.0	12.0	20.0
YKL102C	YKL102C	6.0	3.0	3.0	1.0	3.0	2.0	2.0
YKL103C	YKL103C	106.0	95.0	92.0	103.0	127.0	132.0	111.0
YKL104C	GFA1	148.0	140.0	153.0	150.0	230.0	243.0	222.0
YKL105C	SEG2	130.0	153.0	100.0	87.0	90.0	81.0	54.0
YKL106C-A	YKL106C-A	4.0	4.0	4.0	2.0	7.0	7.0	2.0
YKL106W	AAT1	242.0	229.0	118.0	123.0	123.0	113.0	95.0
YKL107W	YKL107W	34.0	36.0	19.0	16.0	15.0	15.0	10.0
YKL108W	SLD2	28.0	28.0	23.0	19.0	19.0	17.0	25.0
YKL109W	HAP4	78.0	83.0	370.0	411.0	454.0	470.0	467.0
YKL110C	KTI12	40.0	34.0	80.0	77.0	80.0	83.0	72.0
YKL111C	YKL111C		0.8	0.7	0.7		1.0	0.8
YKL112W	ABF1	34.0	35.0	72.0	70.0	60.0	51.0	49.0
YKL113C	RAD27	48.0	54.0	67.0	52.0	31.0	36.0	84.0
YKL114C	APN1	88.0	86.0	83.0	75.0	69.0	78.0	79.0
YKL115C	YKL115C	9.0	8.0	7.0	6.0	8.0	10.0	11.0
YKL116C	PRR1	45.0	39.0	33.0	36.0	39.0	66.0	109.0
YKL117W	SBA1	801.0	883.0	791.0	834.0	810.0	788.0	733.0
YKL118W	YKL118W		2.0	3.0	3.0	0.8		
YKL119C	VPH2	52.0	49.0	48.0	52.0	55.0	53.0	44.0
YKL120W	OAC1	62.0	67.0	134.0	149.0	122.0	129.0	134.0
YKL121W	DGR2	30.0	28.0	20.0	22.0	26.0	24.0	22.0
YKL122C	SRP21	119.0	115.0	150.0	148.0	149.0	143.0	166.0
YKL123W	YKL123W	2.0	2.0	0.6		0.6		
YKL124W	SSH4	123.0	138.0	56.0	59.0	57.0	57.0	47.0
YKL125W	RRN3	48.0	50.0	34.0	38.0	33.0	36.0	35.0
YKL126W	YPK1	110.0	109.0	109.0	99.0	89.0	76.0	68.0
YKL127W	PGM1	66.0	70.0	79.0	68.0	54.0	55.0	48.0
YKL128C	PMU1	37.0	42.0	45.0	43.0	47.0	57.0	59.0
YKL129C	MYO3	25.0	27.0	19.0	26.0	32.0	33.0	27.0
YKL130C	SHE2	54.0	58.0	82.0	88.0	80.0	81.0	63.0
YKL131W	YKL131W	2.0	2.0	2.0	2.0	0.5	0.9	0.7
YKL132C	RMA1	11.0	12.0	8.0	7.0	8.0	8.0	8.0
YKL133C	YKL133C	61.0	50.0	37.0	35.0	41.0	37.0	34.0
YKL134C	OCT1	76.0	64.0	75.0	71.0	59.0	58.0	48.0
YKL135C	APL2	58.0	55.0	44.0	45.0	47.0	47.0	42.0
YKL136W	YKL136W	6.0	4.0	4.0	1.0	5.0	3.0	4.0
YKL137W	CMC1	271.0	184.0	218.0	205.0	299.0	305.0	347.0
YKL138C-A	HSK3	238.0	290.0	355.0	319.0	312.0	295.0	259.0
YKL138C	MRPL31	175.0	116.0	160.0	165.0	240.0	261.0	279.0
YKL139W	CTK1	36.0	39.0	40.0	44.0	38.0	39.0	41.0
YKL140W	TGL1	56.0	58.0	56.0	52.0	51.0	46.0	42.0
YKL141W	SDH3	2210.0	2139.0	2382.0	2498.0	2589.0	2583.0	2217.0
YKL142W	MRP8	449.0	467.0	298.0	337.0	332.0	345.0	319.0
YKL143W	LTV1	41.0	24.0	32.0	43.0	35.0	36.0	46.0
YKL144C	RPC25	39.0	37.0	63.0	69.0	57.0	57.0	63.0
YKL145W	RPT1	319.0	369.0	346.0	361.0	336.0	345.0	312.0
YKL146W	AVT3	173.0	178.0	100.0	103.0	97.0	100.0	87.0
YKL147C	YKL147C	8.0	10.0	7.0	6.0	5.0	5.0	4.0
YKL148C	SDH1	2238.0	2244.0	1924.0	2096.0	2081.0	2127.0	2008.0
YKL149C	DBR1	99.0	100.0	45.0	43.0	42.0	43.0	39.0
YKL150W	MCR1	1064.0	1003.0	1309.0	1309.0	1375.0	1375.0	1275.0
YKL151C	NNR2	166.0	167.0	104.0	111.0	137.0	127.0	88.0
YKL152C	GPM1	202.0	137.0	169.0	210.0	244.0	264.0	284.0
YKL153W	YKL153W	6.0	6.0	6.0	8.0	11.0	11.0	11.0
YKL154W	SRP102	63.0	63.0	81.0	78.0	60.0	56.0	57.0
YKL155C	RSM22	43.0	39.0	52.0	56.0	66.0	65.0	71.0
YKL156W	RPS27A	150.0	143.0	275.0	323.0	284.0	314.0	417.0
YKL157W	APE2	107.0	121.0	82.0	87.0	85.0	85.0	79.0
YKL159C	RCN1	55.0	53.0	35.0	34.0	40.0	39.0	38.0
YKL160W	ELF1	295.0	334.0	315.0	293.0	313.0	288.0	272.0
YKL161C	KDX1	36.0	32.0	36.0	29.0	31.0	60.0	83.0
YKL162C	YKL162C	85.0	78.0	45.0	38.0	47.0	41.0	37.0
YKL162C-A	YKL162C-A	95.0	80.0	38.0	44.0	46.0	46.0	48.0
YKL163W	PIR3	101.0	87.0	14.0	14.0	31.0	42.0	52.0
YKL164C	PIR1	377.0	346.0	131.0	146.0	403.0	1281.0	3499.0
YKL165C-A	YKL165C-A	9.0	7.0	10.0	11.0	7.0	7.0	9.0
YKL165C	MCD4	18.0	17.0	29.0	23.0	23.0	22.0	28.0
YKL166C	TPK3	35.0	35.0	41.0	40.0	35.0	35.0	38.0
YKL167C	MRP49	141.0	116.0	141.0	160.0	199.0	208.0	230.0
YKL168C	KKQ8	24.0	25.0	17.0	18.0	20.0	20.0	20.0
YKL169C	YKL169C	0.5	1.0		1.0		2.0	0.9
YKL170W	MRPL38	10.0	12.0	9.0	8.0	17.0	14.0	18.0
YKL171W	NNK1	67.0	64.0	40.0	39.0	43.0	41.0	43.0
YKL172W	EBP2	83.0	52.0	75.0	97.0	81.0	86.0	110.0
YKL173W	SNU114	30.0	29.0	21.0	22.0	21.0	21.0	22.0
YKL174C	TPO5	46.0	42.0	30.0	35.0	35.0	33.0	30.0
YKL175W	ZRT3	137.0	144.0	113.0	120.0	104.0	105.0	96.0
YKL176C	LST4	52.0	52.0	45.0	48.0	49.0	47.0	46.0
YKL177W	YKL177W	4.0	2.0	2.0	0.7	2.0	1.0	1.0
YKL178C	STE3	25.0	23.0	15.0	14.0	13.0	12.0	11.0
YKL179C	COY1	50.0	52.0	43.0	42.0	42.0	42.0	38.0
YKL180W	RPL17A	313.0	271.0	469.0	519.0	534.0	591.0	807.0
YKL181W	PRS1	266.0	242.0	187.0	195.0	168.0	169.0	191.0
YKL182W	FAS1	252.0	260.0	77.0	85.0	124.0	165.0	216.0
YKL183C-A	YKL183C-A	7.0	4.0	10.0	9.0	10.0	11.0	4.0
YKL183W	LOT5	20.0	22.0	53.0	53.0	53.0	50.0	42.0
YKL184W	SPE1	67.0	61.0	54.0	59.0	57.0	54.0	45.0
YKL185W	ASH1	45.0	42.0	36.0	35.0	91.0	219.0	403.0
YKL186C	MTR2	135.0	158.0	126.0	129.0	148.0	174.0	175.0
YKL187C	FAT3	367.0	340.0	133.0	171.0	263.0	231.0	136.0
YKL188C	PXA2	149.0	135.0	27.0	27.0	25.0	24.0	16.0
YKL189W	HYM1	75.0	66.0	50.0	47.0	52.0	47.0	45.0
YKL190W	CNB1	220.0	226.0	215.0	223.0	237.0	241.0	221.0
YKL191W	DPH2	78.0	74.0	63.0	65.0	52.0	65.0	68.0
YKL192C	ACP1	574.0	525.0	612.0	648.0	839.0	822.0	809.0
YKL193C	SDS22	92.0	89.0	84.0	76.0	66.0	64.0	56.0
YKL194C	MST1	47.0	39.0	44.0	49.0	78.0	81.0	75.0
YKL195W	MIA40	228.0	184.0	292.0	329.0	455.0	482.0	495.0
YKL196C	YKT6	391.0	442.0	420.0	405.0	353.0	333.0	306.0
YKL197C	PEX1	45.0	43.0	19.0	18.0	17.0	17.0	15.0
YKL198C	PTK1	46.0	48.0	27.0	30.0	27.0	29.0	28.0
YKL201C	MNN4	51.0	53.0	43.0	44.0	46.0	45.0	41.0
YKL202W	YKL202W	11.0	9.0	6.0	6.0	8.0	8.0	6.0
YKL203C	TOR2	12.0	11.0	8.0	8.0	10.0	10.0	8.0
YKL204W	EAP1	69.0	66.0	56.0	60.0	66.0	61.0	70.0
YKL205W	LOS1	16.0	15.0	17.0	20.0	19.0	20.0	21.0
YKL206C	ADD66	106.0	117.0	90.0	90.0	80.0	79.0	70.0
YKL207W	YKL207W	195.0	221.0	181.0	181.0	159.0	165.0	171.0
YKL208W	CBT1	54.0	59.0	52.0	50.0	61.0	54.0	52.0
YKL209C	STE6	51.0	40.0	17.0	22.0	44.0	58.0	76.0
YKL210W	UBA1	227.0	292.0	184.0	208.0	196.0	193.0	174.0
YKL211C	TRP3	200.0	268.0	225.0	223.0	180.0	165.0	137.0
YKL212W	SAC1	70.0	59.0	79.0	81.0	77.0	88.0	88.0
YKL213C	DOA1	85.0	89.0	73.0	78.0	80.0	76.0	70.0
YKL214C	YRA2	90.0	108.0	82.0	88.0	97.0	97.0	90.0
YKL215C	OXP1	34.0	36.0	27.0	28.0	29.0	25.0	22.0
YKL216W	URA1	166.0	139.0	111.0	115.0	82.0	90.0	113.0
YKL217W	JEN1	1213.0	1212.0	521.0	498.0	345.0	333.0	280.0
YKL218C	SRY1	254.0	287.0	134.0	126.0	153.0	169.0	167.0
YKL219W	COS9	96.0	95.0	39.0	38.0	36.0	33.0	26.0
YKL220C	FRE2	16.0	16.0	5.0	6.0	6.0	5.0	4.0
YKL221W	MCH2	23.0	22.0	8.0	9.0	13.0	12.0	9.0
YKL222C	YKL222C	28.0	31.0	19.0	19.0	23.0	21.0	20.0
YKL223W	YKL223W	0.6	0.7	0.9				
YKL225W	YKL225W	0.7						
YKR001C	VPS1	140.0	145.0	136.0	131.0	114.0	122.0	115.0
YKR002W	PAP1	126.0	125.0	78.0	76.0	76.0	80.0	78.0
YKR003W	OSH6	45.0	50.0	47.0	46.0	49.0	49.0	50.0
YKR004C	ECM9	40.0	37.0	49.0	45.0	44.0	41.0	37.0
YKR005C	YKR005C	25.0	27.0	17.0	15.0	18.0	17.0	15.0
YKR006C	MRPL13	168.0	105.0	133.0	129.0	220.0	223.0	244.0
YKR007W	MEH1	53.0	58.0	66.0	64.0	77.0	84.0	91.0
YKR008W	RSC4	40.0	39.0	45.0	42.0	37.0	33.0	31.0
YKR009C	FOX2	889.0	842.0	124.0	106.0	81.0	72.0	52.0
YKR010C	TOF2	18.0	19.0	43.0	34.0	23.0	20.0	19.0
YKR011C	YKR011C	101.0	94.0	119.0	119.0	106.0	105.0	96.0
YKR012C	YKR012C	8.0	6.0	2.0	2.0	5.0	5.0	5.0
YKR013W	PRY2	80.0	67.0	136.0	91.0	47.0	51.0	163.0
YKR014C	YPT52	398.0	408.0	268.0	277.0	282.0	266.0	267.0
YKR015C	YKR015C	34.0	31.0	22.0	20.0	23.0	23.0	19.0
YKR016W	YKR016W	125.0	97.0	229.0	230.0	281.0	277.0	286.0
YKR017C	HEL1	51.0	54.0	27.0	28.0	31.0	28.0	25.0
YKR018C	YKR018C	161.0	181.0	104.0	113.0	122.0	117.0	101.0
YKR019C	IRS4	20.0	22.0	17.0	18.0	20.0	16.0	13.0
YKR020W	VPS51	100.0	121.0	74.0	83.0	95.0	91.0	80.0
YKR021W	ALY1	60.0	62.0	38.0	41.0	49.0	45.0	41.0
YKR022C	NTR2	50.0	53.0	43.0	43.0	43.0	41.0	45.0
YKR023W	YKR023W	27.0	27.0	27.0	25.0	32.0	29.0	27.0
YKR024C	DBP7	20.0	15.0	22.0	23.0	19.0	20.0	24.0
YKR025W	RPC37	56.0	52.0	49.0	53.0	47.0	47.0	43.0
YKR026C	GCN3	46.0	43.0	48.0	47.0	47.0	47.0	55.0
YKR027W	BCH2	29.0	27.0	24.0	25.0	26.0	24.0	22.0
YKR028W	SAP190	45.0	42.0	41.0	43.0	44.0	46.0	54.0
YKR029C	SET3	26.0	27.0	32.0	29.0	28.0	29.0	24.0
YKR030W	GMH1	73.0	79.0	56.0	66.0	58.0	66.0	59.0
YKR031C	SPO14	29.0	30.0	20.0	20.0	20.0	19.0	17.0
YKR032W	YKR032W	2.0	2.0		0.7		0.7	
YKR034W	DAL80	14.0	17.0	10.0	8.0	6.0	4.0	4.0
YKR035C	OPI8						0.2	
YKR036C	CAF4	45.0	47.0	34.0	34.0	33.0	36.0	30.0
YKR037C	SPC34	33.0	35.0	73.0	57.0	49.0	48.0	40.0
YKR038C	KAE1	108.0	118.0	103.0	100.0	94.0	93.0	92.0
YKR039W	GAP1	409.0	516.0	206.0	253.0	265.0	197.0	87.0
YKR041W	YKR041W	2.0	4.0	8.0	8.0	5.0	7.0	5.0
YKR042W	UTH1	1720.0	1608.0	820.0	1111.0	2058.0	2210.0	1622.0
YKR043C	SHB17	98.0	98.0	178.0	178.0	141.0	148.0	166.0
YKR044W	UIP5	39.0	40.0	45.0	44.0	31.0	34.0	31.0
YKR045C	YKR045C	21.0	17.0	25.0	24.0	23.0	18.0	19.0
YKR046C	PET10	1112.0	1166.0	733.0	851.0	1052.0	1124.0	934.0
YKR047W	YKR047W	6.0	6.0	5.0	5.0	5.0	4.0	3.0
YKR048C	NAP1	183.0	190.0	173.0	192.0	189.0	187.0	158.0
YKR049C	FMP46	513.0	579.0	171.0	179.0	177.0	175.0	134.0
YKR050W	TRK2	68.0	68.0	26.0	27.0	24.0	23.0	19.0
YKR051W	YKR051W	50.0	55.0	41.0	36.0	34.0	33.0	27.0
